"","Locality","Assemblage.name","GeoLayer","Age","Pos..standard.deviation","Dating.method"
"34219","Nietoperzowa Cave","Layer 5 Macromammal Fauna","Nietoperzowa Cave layer 5","33000","400","14C (radiocarbon) dating"
"34221","Nietoperzowa Cave","Layer 5 Macromammal Fauna","Nietoperzowa Cave layer 5","39400","700","14C (radiocarbon) dating"
"34223","Nietoperzowa Cave","Layer 5 Macromammal Fauna","Nietoperzowa Cave layer 5","28840","190","14C (radiocarbon) dating"
"34225","Nietoperzowa Cave","Layer 5 Macromammal Fauna","Nietoperzowa Cave layer 5","28350","290","14C (radiocarbon) dating"
"34227","Nietoperzowa Cave","Layer 5 Macromammal Fauna","Nietoperzowa Cave layer 5","37100","900","14C (radiocarbon) dating"
"34229","Nietoperzowa Cave","Layer 5 Macromammal Fauna","Nietoperzowa Cave layer 5","35400","700","14C (radiocarbon) dating"
"34231","Nietoperzowa Cave","Layer 5 Macromammal Fauna","Nietoperzowa Cave layer 5","29800","300","14C (radiocarbon) dating"
"34233","Nietoperzowa Cave","Layer 5 Macromammal Fauna","Nietoperzowa Cave layer 5","26190","250","14C (radiocarbon) dating"
"34235","Nietoperzowa Cave","Layer 5 Macromammal Fauna","Nietoperzowa Cave layer 5","12480","160","14C (radiocarbon) dating"
"34237","Nietoperzowa Cave","Layer 5 Macromammal Fauna","Nietoperzowa Cave layer 5","40500","1100","14C (radiocarbon) dating"
"34238","Nietoperzowa Cave","Layer 4 Macromammal Fauna","Nietoperzowa Cave layer 4","30500","1100","14C (radiocarbon) dating"
"34240","Nietoperzowa Cave","Layer 4 Macromammal Fauna","Nietoperzowa Cave layer 4","20500","400","14C (radiocarbon) dating"
"34241","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 1","36370","450","14C (radiocarbon) dating"
"34243","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 1","42000","1500","14C (radiocarbon) dating"
"34244","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 10","-","-","-"
"34245","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 11","-","-","-"
"34246","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 12","-","-","-"
"34247","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 13","-","-","-"
"34248","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 14","-","-","-"
"34249","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 15","-","-","-"
"34250","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 16","-","-","-"
"34251","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 17","-","-","-"
"34252","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 2","-","-","-"
"34253","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 3","35600","500","14C (radiocarbon) dating"
"34255","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 3","26800","300","14C (radiocarbon) dating"
"34256","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 4","30500","1100","14C (radiocarbon) dating"
"34258","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 4","20500","400","14C (radiocarbon) dating"
"34259","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 5","32500","400","14C (radiocarbon) dating"
"34261","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 5","33000","400","14C (radiocarbon) dating"
"34263","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 5","39400","700","14C (radiocarbon) dating"
"34265","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 5","28840","190","14C (radiocarbon) dating"
"34267","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 5","28350","290","14C (radiocarbon) dating"
"34269","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 5","37100","900","14C (radiocarbon) dating"
"34271","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 5","35400","700","14C (radiocarbon) dating"
"34273","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 5","29800","300","14C (radiocarbon) dating"
"34275","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 5","26190","250","14C (radiocarbon) dating"
"34277","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 5","12480","160","14C (radiocarbon) dating"
"34279","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 5","40500","1100","14C (radiocarbon) dating"
"34280","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","37600","1300","14C (radiocarbon) dating"
"34282","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","38160","1250","14C (radiocarbon) dating"
"34284","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","23970","240","14C (radiocarbon) dating"
"34286","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","33950","350","14C (radiocarbon) dating"
"34288","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","38300","900","14C (radiocarbon) dating"
"34290","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","40300","1100","14C (radiocarbon) dating"
"34292","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","36000","700","14C (radiocarbon) dating"
"34294","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","32300","500","14C (radiocarbon) dating"
"34296","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","33100","500","14C (radiocarbon) dating"
"34298","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","29970","350","14C (radiocarbon) dating"
"34300","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","39300","1000","14C (radiocarbon) dating"
"34302","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","38200","900","14C (radiocarbon) dating"
"34304","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","37900","800","14C (radiocarbon) dating"
"34306","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 6","24540","190","14C (radiocarbon) dating"
"34307","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 7","23900","200","14C (radiocarbon) dating"
"34309","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 7","32550","600","14C (radiocarbon) dating"
"34311","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 7","38500","900","14C (radiocarbon) dating"
"34313","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 7","37000","800","14C (radiocarbon) dating"
"34315","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 7","38500","900","14C (radiocarbon) dating"
"34317","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 7","31500","500","14C (radiocarbon) dating"
"34319","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 7","33650","500","14C (radiocarbon) dating"
"34321","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 7","38500","900","14C (radiocarbon) dating"
"34323","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 7","34200","600","14C (radiocarbon) dating"
"34325","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 7","32700","550","14C (radiocarbon) dating"
"34327","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 7","25890","220","14C (radiocarbon) dating"
"34328","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 8","42000","1000","14C (radiocarbon) dating"
"34330","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 8","41000","1000","14C (radiocarbon) dating"
"34332","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 8","39700","700","14C (radiocarbon) dating"
"34334","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 8","30800","500","14C (radiocarbon) dating"
"34336","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 8","28540","280","14C (radiocarbon) dating"
"34338","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 8","45000","1000000","14C (radiocarbon) dating"
"34339","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 9","41000","1000","14C (radiocarbon) dating"
"34341","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 9","30800","500","14C (radiocarbon) dating"
"34343","Nietoperzowa Cave","Indetermined Layer Macromammal Fauna","Nietoperzowa Cave layer 9","28540","280","14C (radiocarbon) dating"
"34344","Nikolaushöhle","Nikolaushöhle Feld II Micromammals","GH 2","-","-","-"
"34345","Nikolaushöhle","Nikolaushöhle Feld II Micromammals","GH 3","-","-","-"
"34346","Nikolaushöhle","Nikolaushöhle Feld II Micromammals","GH 4","-","-","-"
"34347","Nikolaushöhle","Nikolaushöhle Feld IIe Micromammals","GH 2","-","-","-"
"34348","Nikolaushöhle","Nikolaushöhle Feld IIe Micromammals","GH 3","-","-","-"
"34349","Nikolaushöhle","Nikolaushöhle Feld IIe Micromammals","GH 4","-","-","-"
"34350","Nikolaushöhle","Nikolaushöhle Feld IIeH Micromammals","GH 2","-","-","-"
"34351","Nikolaushöhle","Nikolaushöhle Feld IIeH Micromammals","GH 3","-","-","-"
"34352","Nikolaushöhle","Nikolaushöhle Feld IIeH Micromammals","GH 4","-","-","-"
"34353","Nikolaushöhle","Nikolaushöhle Graben Micromammals","GH 2","-","-","-"
"34354","Nikolaushöhle","Nikolaushöhle Graben Micromammals","GH 3","-","-","-"
"34355","Nikolaushöhle","Nikolaushöhle Graben Micromammals","GH 4","-","-","-"
"34356","Nikolaushöhle","Nikolaushöhle Nagerschicht Micromammals","GH 1","-","-","-"
"34357","Nikolaushöhle","Nikolaushöhle Nischen Micromammals","GH 1","-","-","-"
"34358","Nikolaushöhle","Nikolaushöhle Feld IIe Fauna","GH 2","-","-","-"
"34359","Nikolaushöhle","Nikolaushöhle Feld IIe Fauna","GH 3","-","-","-"
"34360","Nikolaushöhle","Nikolaushöhle Feld IIe Fauna","GH 4","-","-","-"
"34361","Nikolaushöhle","Nikolaushöhle Feld II Fauna","GH 2","-","-","-"
"34362","Nikolaushöhle","Nikolaushöhle Feld II Fauna","GH 3","-","-","-"
"34363","Nikolaushöhle","Nikolaushöhle Feld II Fauna","GH 4","-","-","-"
"34364","Nikolaushöhle","Nikolaushöhle Feld IIeH Fauna","GH 2","-","-","-"
"34365","Nikolaushöhle","Nikolaushöhle Feld IIeH Fauna","GH 3","-","-","-"
"34366","Nikolaushöhle","Nikolaushöhle Feld IIeH Fauna","GH 4","-","-","-"
"34367","Nikolaushöhle","Nikolaushöhle Graben Fauna","GH 2","-","-","-"
"34368","Nikolaushöhle","Nikolaushöhle Graben Fauna","GH 3","-","-","-"
"34369","Nikolaushöhle","Nikolaushöhle Graben Fauna","GH 4","-","-","-"
"34370","Obi-Rakhmat","Obi-Rakhmat stratum 16 human remains","Stratum 16","-","-","-"
"34371","Ohalo II","Ohalo II, Fauna","Middle Unit","18680","180","14C (radiocarbon) dating"
"34373","Ohalo II","Ohalo II, Fauna","Middle Unit","19310","190","14C (radiocarbon) dating"
"34375","Ohalo II","Ohalo II, Fauna","Middle Unit","19110","390","14C (radiocarbon) dating"
"34377","Ohalo II","Ohalo II, Fauna","Middle Unit","19400","220","14C (radiocarbon) dating"
"34379","Ohalo II","Ohalo II, Fauna","Middle Unit","19600","400","14C (radiocarbon) dating"
"34381","Ohalo II","Ohalo II, Fauna","Middle Unit","20100","440","14C (radiocarbon) dating"
"34383","Ohalo II","Ohalo II, Fauna","Middle Unit","18360","230","14C (radiocarbon) dating"
"34385","Ohalo II","Ohalo II, Fauna","Middle Unit","15550","130","14C (radiocarbon) dating"
"34387","Ohalo II","Ohalo II, Fauna","Middle Unit","19800","360","14C (radiocarbon) dating"
"34389","Ohalo II","Ohalo II, Fauna","Middle Unit","19250","400","14C (radiocarbon) dating"
"34391","Ohalo II","Ohalo II, Fauna","Middle Unit","19000","190","14C (radiocarbon) dating"
"34393","Ohalo II","Ohalo II, Fauna","Middle Unit","18900","400","14C (radiocarbon) dating"
"34395","Ohalo II","Ohalo II, Fauna","Middle Unit","17500","200","14C (radiocarbon) dating"
"34397","Ohalo II","Ohalo II, Fauna","Middle Unit","19500","170","14C (radiocarbon) dating"
"34399","Ohalo II","Ohalo II, Fauna","Middle Unit","18600","220","14C (radiocarbon) dating"
"34401","Ohalo II","Ohalo II, Fauna","Middle Unit","18760","180","14C (radiocarbon) dating"
"34403","Ohalo II","Ohalo II, Fauna","Middle Unit","19590","150","14C (radiocarbon) dating"
"34405","Ohalo II","Ohalo II, Fauna","Middle Unit","18700","180","14C (radiocarbon) dating"
"34407","Ohalo II","Ohalo II, Fauna","Middle Unit","19220","180","14C (radiocarbon) dating"
"34409","Ohalo II","Ohalo II, Fauna","Middle Unit","19860","190","14C (radiocarbon) dating"
"34411","Ohalo II","Ohalo II, Fauna","Middle Unit","20830","180","14C (radiocarbon) dating"
"34413","Ohalo II","Ohalo II, Fauna","Middle Unit","20070","270","14C (radiocarbon) dating"
"34415","Ohalo II","Ohalo II, Fauna","Middle Unit","20190","170","14C (radiocarbon) dating"
"34417","Ohalo II","Ohalo II, Fauna","Middle Unit","18210","240","14C (radiocarbon) dating"
"34419","Ohalo II","Ohalo II, Fauna","Middle Unit","20840","290","14C (radiocarbon) dating"
"34421","Ohalo II","Ohalo II, Fauna","Middle Unit","21050","330","14C (radiocarbon) dating"
"34423","Ohalo II","Ohalo II, Fauna","Middle Unit","21250","275","14C (radiocarbon) dating"
"34425","Ohalo II","Ohalo II, Fauna","Middle Unit","19940","210","14C (radiocarbon) dating"
"34427","Ohalo II","Ohalo II, Fauna","Middle Unit","15430","110","14C (radiocarbon) dating"
"34429","Ohalo II","Ohalo II, Fauna","Middle Unit","12830","80","14C (radiocarbon) dating"
"34431","Ohalo II","Ohalo II, Fauna","Middle Unit","19490","150","14C (radiocarbon) dating"
"34433","Ohalo II","Ohalo II, Fauna","Middle Unit","20270","180","14C (radiocarbon) dating"
"34435","Ohalo II","Ohalo II, Fauna","Middle Unit","19910","170","14C (radiocarbon) dating"
"34436","Ohalo II","Ohalo II, Fauna","Upper Unit","-","-","-"
"34437","Ohalo II","Ohalo II, micromammals","Middle Unit","18680","180","14C (radiocarbon) dating"
"34439","Ohalo II","Ohalo II, micromammals","Middle Unit","19310","190","14C (radiocarbon) dating"
"34441","Ohalo II","Ohalo II, micromammals","Middle Unit","19110","390","14C (radiocarbon) dating"
"34443","Ohalo II","Ohalo II, micromammals","Middle Unit","19400","220","14C (radiocarbon) dating"
"34445","Ohalo II","Ohalo II, micromammals","Middle Unit","19600","400","14C (radiocarbon) dating"
"34447","Ohalo II","Ohalo II, micromammals","Middle Unit","20100","440","14C (radiocarbon) dating"
"34449","Ohalo II","Ohalo II, micromammals","Middle Unit","18360","230","14C (radiocarbon) dating"
"34451","Ohalo II","Ohalo II, micromammals","Middle Unit","15550","130","14C (radiocarbon) dating"
"34453","Ohalo II","Ohalo II, micromammals","Middle Unit","19800","360","14C (radiocarbon) dating"
"34455","Ohalo II","Ohalo II, micromammals","Middle Unit","19250","400","14C (radiocarbon) dating"
"34457","Ohalo II","Ohalo II, micromammals","Middle Unit","19000","190","14C (radiocarbon) dating"
"34459","Ohalo II","Ohalo II, micromammals","Middle Unit","18900","400","14C (radiocarbon) dating"
"34461","Ohalo II","Ohalo II, micromammals","Middle Unit","17500","200","14C (radiocarbon) dating"
"34463","Ohalo II","Ohalo II, micromammals","Middle Unit","19500","170","14C (radiocarbon) dating"
"34465","Ohalo II","Ohalo II, micromammals","Middle Unit","18600","220","14C (radiocarbon) dating"
"34467","Ohalo II","Ohalo II, micromammals","Middle Unit","18760","180","14C (radiocarbon) dating"
"34469","Ohalo II","Ohalo II, micromammals","Middle Unit","19590","150","14C (radiocarbon) dating"
"34471","Ohalo II","Ohalo II, micromammals","Middle Unit","18700","180","14C (radiocarbon) dating"
"34473","Ohalo II","Ohalo II, micromammals","Middle Unit","19220","180","14C (radiocarbon) dating"
"34475","Ohalo II","Ohalo II, micromammals","Middle Unit","19860","190","14C (radiocarbon) dating"
"34477","Ohalo II","Ohalo II, micromammals","Middle Unit","20830","180","14C (radiocarbon) dating"
"34479","Ohalo II","Ohalo II, micromammals","Middle Unit","20070","270","14C (radiocarbon) dating"
"34481","Ohalo II","Ohalo II, micromammals","Middle Unit","20190","170","14C (radiocarbon) dating"
"34483","Ohalo II","Ohalo II, micromammals","Middle Unit","18210","240","14C (radiocarbon) dating"
"34485","Ohalo II","Ohalo II, micromammals","Middle Unit","20840","290","14C (radiocarbon) dating"
"34487","Ohalo II","Ohalo II, micromammals","Middle Unit","21050","330","14C (radiocarbon) dating"
"34489","Ohalo II","Ohalo II, micromammals","Middle Unit","21250","275","14C (radiocarbon) dating"
"34491","Ohalo II","Ohalo II, micromammals","Middle Unit","19940","210","14C (radiocarbon) dating"
"34493","Ohalo II","Ohalo II, micromammals","Middle Unit","15430","110","14C (radiocarbon) dating"
"34495","Ohalo II","Ohalo II, micromammals","Middle Unit","12830","80","14C (radiocarbon) dating"
"34497","Ohalo II","Ohalo II, micromammals","Middle Unit","19490","150","14C (radiocarbon) dating"
"34499","Ohalo II","Ohalo II, micromammals","Middle Unit","20270","180","14C (radiocarbon) dating"
"34501","Ohalo II","Ohalo II, micromammals","Middle Unit","19910","170","14C (radiocarbon) dating"
"34502","Ohalo II","Ohalo II, micromammals","Upper Unit","-","-","-"
"34503","Olha I","Olha I Level inter Fm-Fs Fauna","Fm","-","-","-"
"34504","Olha I","Olha I Level inter Fm-Fs Fauna","Fs","-","-","-"
